TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
TESA3;50,10;;-13,57;2,11;0,53;19,09;16,93;-7,93;6,35;11,05;4,69;1,56;1,08;-1,76;-0,76;0,50;-15,52;-3,91;12,05;0,25;0,75;0,49;7,32;;5.209.380,32;23,80;-3,69;1,49;1.473.657.512,60
TFCO4;15,31;0,26;432,22;69,58;39,36;60,82;17,33;12,23;305,06;304,77;-0,29;-0,07;52,86;75,88;-158,52;3,23;16,10;9,11;13,37;0,57;0,43;0,74;;;1.753.217,80;0,22;0,04;8,36;14.618.361.280,60
TGMA3;25,76;2,05;22,85;2,64;1,61;19,03;11,29;7,72;15,62;15,43;-0,19;-0,03;1,76;5,35;-3,16;2,58;11,57;7,04;9,08;0,61;0,39;0,91;-2,05;49,24;12.686.634,68;9,77;1,13;-0,38;1.706.835.381,90
TIET11;12,54;6,78;5,78;2,67;0,52;93,99;84,49;41,75;2,86;5,44;2,59;2,42;2,41;9,09;-0,67;1,34;46,22;9,00;17,17;0,19;0,81;0,22;-5,19;1,09;31.123.800,68;4,69;2,17;0,03;5.004.795.800,93
TIET3;3,49;4,87;8,05;3,72;0,72;93,99;84,49;41,75;3,98;5,44;2,59;2,42;3,36;12,64;-0,94;1,34;46,22;9,00;17,17;0,19;0,81;0,22;-5,19;1,09;558.793,42;0,94;0,43;0,05;5.004.795.800,93
TIET4;3,51;4,84;8,09;3,74;0,73;93,99;84,49;41,75;4,00;5,44;2,59;2,42;3,38;12,71;-0,94;1,34;46,22;9,00;17,17;0,19;0,81;0,22;-5,19;1,09;1.764.454,32;0,94;0,43;0,05;5.004.795.800,93
TIMS3;11,28;5,25;13,93;1,16;0,66;53,27;16,63;11,26;9,43;11,42;1,99;0,25;1,57;12,72;-0,88;1,27;8,35;4,76;8,16;0,57;0,43;0,42;0,15;-2,43;75.804.048,08;9,69;0,81;-0,30;27.282.465.565,46
TKNO3;69,63;3,18;9,41;1,03;0,76;26,33;15,14;10,97;6,82;5,34;-0,82;-0,12;1,03;1,96;-1,93;2,74;10,94;8,03;10,39;0,73;0,27;0,73;8,49;;;67,66;7,40;0,09;185.416.873,08
TKNO4;55,05;4,44;7,44;0,81;0,60;26,33;15,14;10,97;5,39;5,34;-0,82;-0,12;0,82;1,55;-1,52;2,74;10,94;8,03;10,39;0,73;0,27;0,73;8,49;;7.622,71;67,66;7,40;0,07;185.416.873,08
TOTS3;36,80;0,71;67,71;7,87;3,91;70,54;15,98;11,57;49,03;47,11;-1,91;-0,31;7,83;23,82;-9,07;1,41;11,62;5,78;11,08;0,50;0,50;0,50;6,34;8,63;131.903.682,60;4,68;0,54;3,20;21.342.333.774,33
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;3,61;1,15;4,07;0,74;0,19;4,88;20,06;16,19;3,28;12,24;8,95;2,03;0,66;-0,96;-0,20;0,23;18,30;4,72;6,17;0,26;0,74;0,29;-16,95;6,45;13.554.550,36;4,82;0,88;-0,02;647.680.000,00
TRIS3;9,50;2,54;10,20;1,49;0,82;35,69;23,01;19,14;8,48;8,89;0,40;0,07;1,95;1,54;-3,20;3,50;14,56;8,03;11,03;0,55;0,42;0,42;18,29;49,27;10.406.315,48;6,41;0,93;0,50;1.776.598.961,76
TRPL3;32,60;11,09;6,05;1,61;0,81;70,21;118,10;89,26;4,57;4,85;0,91;0,32;5,40;9,19;-0,98;2,02;26,69;13,40;19,90;0,50;0,48;0,15;23,49;45,59;112.461,68;20,20;5,39;0,06;18.669.300.392,16
TRPL4;25,28;14,32;4,68;1,25;0,63;70,21;118,10;89,26;3,54;4,85;0,91;0,32;4,18;7,12;-0,76;2,02;26,69;13,40;19,90;0,50;0,48;0,15;23,49;45,59;33.520.815,16;20,20;5,39;0,05;18.669.300.392,16
TUPY3;22,61;;28,03;1,25;0,50;15,55;5,65;2,47;12,26;15,65;3,39;0,34;0,69;1,55;-1,13;2,40;4,44;1,80;4,78;0,40;0,60;0,73;4,44;;31.985.476,32;18,18;0,81;-0,02;3.277.154.575,00
TXRX3;32,16;;-10,12;-0,44;0,69;34,03;14,19;-13,83;9,86;22,61;17,32;;1,40;-0,50;-1,15;0,23;-4,34;-6,81;-19,40;-1,57;2,57;0,49;1,83;;18.836,58;-73,23;-3,18;0,03;73.133.472,12
TXRX4;9,49;;-2,99;-0,13;0,20;34,03;14,19;-13,83;2,91;22,61;17,32;;0,41;-0,15;-0,34;0,23;-4,34;-6,81;-19,40;-1,57;2,57;0,49;1,83;;117.900,83;-73,23;-3,18;0,01;73.133.472,12
UCAS3;5,08;7,80;17,97;2,10;1,31;38,71;14,51;11,29;13,98;11,29;-2,70;-0,41;2,03;4,72;-3,03;1,96;11,69;7,31;9,30;0,62;0,38;0,65;-7,54;2,51;727.804,24;2,42;0,28;0,71;340.344.774,60
UGPA3;18,43;2,39;23,74;2,14;0,55;7,06;2,23;1,03;11,00;17,91;6,92;1,35;0,25;2,23;-1,08;2,00;9,02;2,31;4,39;0,26;0,73;2,24;1,43;-9,32;120.579.022,04;8,59;0,78;0,13;20.417.053.479,81
UNIP3;93,96;4,59;12,03;4,28;1,83;40,21;27,88;16,82;7,26;6,83;-0,40;-0,24;2,02;8,63;-3,34;1,89;35,55;15,23;33,10;0,43;0,57;0,91;35,12;33,34;10.170.013,88;21,96;7,81;0,00;8.820.058.741,10
UNIP5;100,00;4,74;12,81;4,55;1,95;40,21;27,88;16,82;7,73;6,83;-0,40;-0,24;2,15;9,19;-3,55;1,89;35,55;15,23;33,10;0,43;0,57;0,91;35,12;33,34;110.471,52;21,96;7,81;0,00;8.820.058.741,10
UNIP6;93,26;5,09;11,94;4,25;1,82;40,21;27,88;16,82;7,21;6,83;-0,40;-0,24;2,01;8,57;-3,31;1,89;35,55;15,23;33,10;0,43;0,57;0,91;35,12;33,34;56.851.988,44;21,96;7,81;0,00;8.820.058.741,10
USIM3;19,79;0,63;11,92;1,57;0,78;26,92;24,81;10,76;5,17;5,46;0,35;0,11;1,28;2,70;-1,36;3,03;13,20;6,53;14,50;0,49;0,43;0,61;9,57;;7.954.835,76;12,58;1,66;-0,02;24.819.722.547,28
USIM5;19,34;0,71;11,62;1,53;0,76;26,92;24,81;10,76;5,04;5,46;0,35;0,11;1,25;2,64;-1,33;3,03;13,20;6,53;14,50;0,49;0,43;0,61;9,57;;308.731.624,72;12,58;1,66;-0,02;24.819.722.547,28
USIM6;22,01;0,62;13,25;1,75;0,87;26,92;24,81;10,76;5,75;5,46;0,35;0,11;1,43;3,01;-1,52;3,03;13,20;6,53;14,50;0,49;0,43;0,61;9,57;;6.400,77;12,58;1,66;-0,02;24.819.722.547,28
VALE3;113,58;7,80;10,66;2,89;1,21;57,52;34,21;22,83;7,11;7,18;0,06;0,03;2,43;9,28;-1,65;1,96;27,13;11,36;24,34;0,42;0,59;0,50;21,72;;2.660.612.518,72;39,26;10,65;0,00;601.373.230.191,60
VAMO3;62,92;;66,36;10,03;3,04;33,99;24,23;12,42;34,02;37,89;3,89;1,15;8,24;19,87;-4,42;1,95;15,11;4,58;8,38;0,30;0,70;0,37;;;32.425.526,88;6,27;0,95;1,41;14.274.864.523,50
VIVA3;31,84;0,50;57,16;6,40;3,79;68,28;17,58;12,42;40,40;39,75;-0,64;-0,10;7,10;8,33;-9,62;3,99;11,19;6,62;11,43;0,59;0,41;0,53;;;39.615.623,68;4,98;0,56;-1,09;7.506.365.098,82
VIVR3;4,50;;-2,83;-2,12;1,57;-13,43;-234,87;-292,48;-3,52;-4,88;-1,36;;8,27;-1,97;-2,40;0,30;-75,04;-55,53;1.154,35;-0,74;1,74;0,19;-17,04;;109.171.584,64;-2,13;-1,60;0,13;477.152.780,16
VIVT3;41,88;7,64;15,51;1,01;0,64;46,41;14,76;10,57;11,10;12,03;0,93;0,08;1,64;51,83;-0,79;1,07;6,51;4,10;6,34;0,63;0,37;0,39;1,37;6,88;94.593.892,64;41,41;2,70;-2,95;70.683.169.781,40
VIVT4;45,34;0,88;16,82;1,10;0,69;46,41;14,76;10,57;12,03;12,03;0,93;0,08;1,78;56,20;-0,86;1,07;6,51;4,10;6,34;0,63;0,37;0,39;1,37;6,88;111.231.163,93;41,41;2,70;-3,20;70.683.169.781,40
VLID3;9,83;;-3,85;0,67;0,25;18,00;-6,19;-10,66;-6,63;-13,56;-6,93;0,70;0,41;2,28;-0,49;1,31;-17,34;-6,61;-4,63;0,38;0,60;0,62;3,44;;7.843.402,16;14,72;-2,55;0,01;800.186.273,25
VSPT3;4,99;;-3,46;0,14;0,08;11,72;2,10;-7,12;11,76;7,63;-4,14;-0,05;0,25;-1,29;-0,09;0,57;-3,96;-2,28;0,86;0,58;0,42;0,32;10,22;;;36,41;-1,44;-0,05;679.850.653,84
VSPT4;0,00;;0,00;0,00;0,00;11,72;2,10;-7,12;0,00;7,63;-4,14;-0,05;0,00;0,00;0,00;0,57;-3,96;-2,28;0,86;0,58;0,42;0,32;10,22;;;36,41;-1,44;0,00;679.850.653,84
VULC3;10,19;;67,00;2,18;1,46;30,12;4,18;2,98;47,70;50,74;2,81;0,13;1,99;3,24;-4,16;3,31;3,26;2,19;3,33;0,67;0,33;0,73;4,07;;8.005.513,12;4,65;0,15;-0,95;2.521.460.109,96
VVAR3;15,48;;21,12;4,01;0,74;32,84;5,38;3,89;15,25;20,03;4,77;1,26;0,82;122,41;-1,77;1,01;19,00;3,51;9,22;0,18;0,82;0,90;8,45;135,03;628.160.070,33;3,86;0,73;-0,11;24.727.041.483,48
WEGE3;34,81;0,89;54,87;12,21;6,91;31,65;16,94;14,15;45,83;45,17;-0,67;-0,18;7,77;21,28;-18,75;2,06;22,25;12,59;19,68;0,57;0,42;0,89;12,35;15,50;252.109.300,64;2,85;0,64;1,05;145.730.880.890,56
WEST3;9,98;;-452,85;2,72;2,07;45,06;-8,73;-0,89;-46,07;-30,58;15,26;-0,90;4,02;3,12;-13,40;4,62;-0,60;-0,46;-11,61;0,76;0,24;0,51;;;4.424.821,92;3,67;-0,02;245,82;1.099.452.924,57
WHRL3;6,90;6,36;12,87;4,72;1,34;19,75;10,90;8,11;9,58;8,26;-1,81;-0,89;1,04;9,78;-6,41;1,21;36,65;10,45;30,04;0,29;0,71;1,29;-0,28;19,66;86.907,44;1,46;0,54;-0,27;10.872.558.968,88
WHRL4;8,03;6,01;14,98;5,49;1,56;19,75;10,90;8,11;11,15;8,26;-1,81;-0,89;1,21;11,39;-7,46;1,21;36,65;10,45;30,04;0,29;0,71;1,29;-0,28;19,66;185.712,16;1,46;0,54;-0,32;10.872.558.968,88
WIZS3;17,69;3,44;13,67;8,17;2,96;74,26;40,75;24,12;8,09;7,29;-0,75;-0,76;3,30;67,13;-4,87;1,13;59,77;21,62;64,53;0,36;0,62;0,90;17,16;14,87;68.035.627,24;2,16;1,29;-8,24;2.811.170.017,56
WLMM3;35,94;1,38;18,79;2,71;2,08;14,43;8,02;5,66;13,26;12,34;-1,11;-0,23;1,06;6,19;-3,99;3,34;14,40;11,07;13,76;0,77;0,23;1,96;14,81;69,04;29.381,94;13,28;1,91;0,58;1.327.792.951,80
WLMM4;36,90;1,48;19,29;2,78;2,14;14,43;8,02;5,66;13,61;12,34;-1,11;-0,23;1,09;6,36;-4,10;3,34;14,40;11,07;13,76;0,77;0,23;1,96;14,81;69,04;62.583,23;13,28;1,91;0,60;1.327.792.951,80
WSON33;65,50;7,27;27,71;1,96;0,85;52,66;24,63;8,99;10,11;14,73;4,58;0,89;2,49;11,89;-1,03;1,67;7,09;3,05;6,48;0,43;0,57;0,34;1,54;1,60;3.493.798,52;33,35;2,36;0,14;4.787.627.971,60
YDUQ3;31,51;1,49;-367,77;2,99;1,01;53,83;6,74;-0,66;36,00;47,69;11,67;0,97;2,43;5,26;-1,48;2,52;-0,81;-0,27;2,14;0,34;0,66;0,42;5,62;-25,93;92.029.248,88;10,54;-0,09;3,52;9.686.844.590,34
